,State,Districts,Type,Operation,Count
8877,UP,Ghazipur,meta,population,3622727
8878,UP,Ghazipur,meta,tested,1/31/2021
8879,UP,Ghazipur,total,confirmed,21641
8880,UP,Ghazipur,total,deceased,282
8881,UP,Ghazipur,total,recovered,21359
8882,UP,Ghazipur,total,tested,265737
8883,UP,Ghazipur,total,vaccinated1,1690195
8884,UP,Ghazipur,total,vaccinated2,509886
8885,UP,Gonda,delta,vaccinated1,40
8886,UP,Gonda,delta,vaccinated2,1698
8887,UP,Gonda,delta7,vaccinated1,22042
8888,UP,Gonda,delta7,vaccinated2,51150
8889,UP,Gonda,meta,population,3431386
8890,UP,Gonda,meta,tested,1/31/2021
8891,UP,Gonda,total,confirmed,12282
8892,UP,Gonda,total,deceased,266
8893,UP,Gonda,total,recovered,12016
8894,UP,Gonda,total,tested,241234
8895,UP,Gonda,total,vaccinated1,1604382
8896,UP,Gonda,total,vaccinated2,555773
8897,UP,Gorakhpur,delta,recovered,1
8898,UP,Gorakhpur,delta,vaccinated1,96
8899,UP,Gorakhpur,delta,vaccinated2,377
8900,UP,Gorakhpur,delta21_14,confirmed,3
8901,UP,Gorakhpur,delta7,confirmed,1
8902,UP,Gorakhpur,delta7,recovered,4
8903,UP,Gorakhpur,delta7,vaccinated1,33169
8904,UP,Gorakhpur,delta7,vaccinated2,69539
8905,UP,Gorakhpur,meta,population,4436275
8906,UP,Gorakhpur,meta,tested,1/31/2021
8907,UP,Gorakhpur,total,confirmed,59439
8908,UP,Gorakhpur,total,deceased,848
8909,UP,Gorakhpur,total,recovered,58588
8910,UP,Gorakhpur,total,tested,480536
8911,UP,Gorakhpur,total,vaccinated1,2347051
8912,UP,Gorakhpur,total,vaccinated2,889085
8913,UP,Hamirpur,delta,vaccinated1,3
8914,UP,Hamirpur,delta7,vaccinated1,11985
8915,UP,Hamirpur,delta7,vaccinated2,14350
8916,UP,Hamirpur,meta,population,1104021
8917,UP,Hamirpur,meta,tested,1/10/2021
8918,UP,Hamirpur,total,confirmed,5232
8919,UP,Hamirpur,total,deceased,102
8920,UP,Hamirpur,total,recovered,5130
8921,UP,Hamirpur,total,tested,240382
8922,UP,Hamirpur,total,vaccinated1,561456
8923,UP,Hamirpur,total,vaccinated2,185949
8924,UP,Hapur,delta,vaccinated1,127
8925,UP,Hapur,delta,vaccinated2,307
8926,UP,Hapur,delta7,recovered,2
8927,UP,Hapur,delta7,vaccinated1,15823
8928,UP,Hapur,delta7,vaccinated2,21964
8929,UP,Hapur,meta,population,1338211
8930,UP,Hapur,meta,tested,1/3/2021
8931,UP,Hapur,total,confirmed,12638
8932,UP,Hapur,total,deceased,217
8933,UP,Hapur,total,recovered,12421
8934,UP,Hapur,total,tested,299725
8935,UP,Hapur,total,vaccinated1,658863
8936,UP,Hapur,total,vaccinated2,254519
8937,UP,Hardoi,delta,vaccinated1,221
8938,UP,Hardoi,delta,vaccinated2,594
8939,UP,Hardoi,delta7,vaccinated1,29546
8940,UP,Hardoi,delta7,vaccinated2,66612
8941,UP,Hardoi,meta,population,4091380
8942,UP,Hardoi,meta,tested,1/30/2021
8943,UP,Hardoi,total,confirmed,13755
8944,UP,Hardoi,total,deceased,349
8945,UP,Hardoi,total,recovered,13406
8946,UP,Hardoi,total,tested,224784
8947,UP,Hardoi,total,vaccinated1,1852490
8948,UP,Hardoi,total,vaccinated2,537647
8949,UP,Hathras,delta,vaccinated2,1
8950,UP,Hathras,delta7,vaccinated1,16507
8951,UP,Hathras,delta7,vaccinated2,25542
8952,UP,Hathras,meta,population,1565678
8953,UP,Hathras,meta,tested,1/31/2021
8954,UP,Hathras,total,confirmed,2920
8955,UP,Hathras,total,deceased,43
8956,UP,Hathras,total,recovered,2877
8957,UP,Hathras,total,tested,260525
8958,UP,Hathras,total,vaccinated1,701190
8959,UP,Hathras,total,vaccinated2,234481
8960,UP,Jalaun,delta,vaccinated1,18
8961,UP,Jalaun,delta,vaccinated2,30
8962,UP,Jalaun,delta21_14,confirmed,2
8963,UP,Jalaun,delta7,confirmed,3
8964,UP,Jalaun,delta7,vaccinated1,14119
8965,UP,Jalaun,delta7,vaccinated2,21614
8966,UP,Jalaun,meta,population,1670718
8967,UP,Jalaun,meta,tested,1/10/2021
8968,UP,Jalaun,total,confirmed,11687
8969,UP,Jalaun,total,deceased,202
8970,UP,Jalaun,total,recovered,11482
8971,UP,Jalaun,total,tested,221719
8972,UP,Jalaun,total,vaccinated1,819651
8973,UP,Jalaun,total,vaccinated2,251406
8974,UP,Jaunpur,delta,vaccinated1,209
8975,UP,Jaunpur,delta,vaccinated2,3689
8976,UP,Jaunpur,delta7,recovered,2
8977,UP,Jaunpur,delta7,vaccinated1,41689
8978,UP,Jaunpur,delta7,vaccinated2,67101
8979,UP,Jaunpur,meta,population,4476072
8980,UP,Jaunpur,meta,tested,1/20/2021
8981,UP,Jaunpur,total,confirmed,22584
8982,UP,Jaunpur,total,deceased,235
8983,UP,Jaunpur,total,recovered,22349
8984,UP,Jaunpur,total,tested,322824
8985,UP,Jaunpur,total,vaccinated1,2189622
8986,UP,Jaunpur,total,vaccinated2,667013
8987,UP,Jhansi,delta,confirmed,1
8988,UP,Jhansi,delta,vaccinated1,14
8989,UP,Jhansi,delta,vaccinated2,14
8990,UP,Jhansi,delta7,confirmed,1
8991,UP,Jhansi,delta7,vaccinated1,10719
8992,UP,Jhansi,delta7,vaccinated2,25914
8993,UP,Jhansi,meta,population,2000755
8994,UP,Jhansi,meta,tested,11/26/2020
8995,UP,Jhansi,total,confirmed,36556
8996,UP,Jhansi,total,deceased,663
8997,UP,Jhansi,total,recovered,35892
8998,UP,Jhansi,total,tested,312540
8999,UP,Jhansi,total,vaccinated1,1132511
9000,UP,Jhansi,total,vaccinated2,379818
9001,UP,Kannauj,delta,vaccinated1,82
9002,UP,Kannauj,delta,vaccinated2,431
9003,UP,Kannauj,delta21_14,confirmed,2
9004,UP,Kannauj,delta7,vaccinated1,24440
9005,UP,Kannauj,delta7,vaccinated2,44639
9006,UP,Kannauj,meta,population,1658005
9007,UP,Kannauj,meta,tested,1/10/2021
9008,UP,Kannauj,total,confirmed,9231
9009,UP,Kannauj,total,deceased,114
9010,UP,Kannauj,total,recovered,9115
9011,UP,Kannauj,total,tested,124019
9012,UP,Kannauj,total,vaccinated1,755119
9013,UP,Kannauj,total,vaccinated2,257048
9014,UP,Kanpur Dehat,delta,vaccinated1,47
9015,UP,Kanpur Dehat,delta,vaccinated2,85
9016,UP,Kanpur Dehat,delta7,vaccinated1,27985
9017,UP,Kanpur Dehat,delta7,vaccinated2,38783
9018,UP,Kanpur Dehat,meta,population,1795092
9019,UP,Kanpur Dehat,meta,tested,1/10/2021
9020,UP,Kanpur Dehat,total,confirmed,6197
9021,UP,Kanpur Dehat,total,deceased,110
9022,UP,Kanpur Dehat,total,recovered,6087
9023,UP,Kanpur Dehat,total,tested,344697
9024,UP,Kanpur Dehat,total,vaccinated1,923661
9025,UP,Kanpur Dehat,total,vaccinated2,290898
9026,UP,Kanpur Nagar,delta,vaccinated1,38
9027,UP,Kanpur Nagar,delta,vaccinated2,96
9028,UP,Kanpur Nagar,delta7,confirmed,3
9029,UP,Kanpur Nagar,delta7,recovered,1
9030,UP,Kanpur Nagar,delta7,vaccinated1,64788
9031,UP,Kanpur Nagar,delta7,vaccinated2,66517
9032,UP,Kanpur Nagar,meta,population,4572951
9033,UP,Kanpur Nagar,meta,tested,1/10/2021
9034,UP,Kanpur Nagar,total,confirmed,82933
9035,UP,Kanpur Nagar,total,deceased,1905
9036,UP,Kanpur Nagar,total,recovered,81024
9037,UP,Kanpur Nagar,total,tested,685820
9038,UP,Kanpur Nagar,total,vaccinated1,2251558
9039,UP,Kanpur Nagar,total,vaccinated2,859280
9040,UP,Kasganj,delta,vaccinated1,51
9041,UP,Kasganj,delta,vaccinated2,29
9042,UP,Kasganj,delta7,vaccinated1,8148
9043,UP,Kasganj,delta7,vaccinated2,13675
9044,UP,Kasganj,meta,population,1438156
9045,UP,Kasganj,meta,tested,1/31/2021
9046,UP,Kasganj,total,confirmed,4250
9047,UP,Kasganj,total,deceased,53
9048,UP,Kasganj,total,recovered,4197
9049,UP,Kasganj,total,tested,271969
9050,UP,Kasganj,total,vaccinated1,608818
9051,UP,Kasganj,total,vaccinated2,147948
9052,UP,Kaushambi,delta,vaccinated1,94
9053,UP,Kaushambi,delta,vaccinated2,35
9054,UP,Kaushambi,delta7,confirmed,1
9055,UP,Kaushambi,delta7,vaccinated1,38263
9056,UP,Kaushambi,delta7,vaccinated2,28403
9057,UP,Kaushambi,meta,population,1596909
9058,UP,Kaushambi,meta,tested,1/14/2021
9059,UP,Kaushambi,total,confirmed,4424
9060,UP,Kaushambi,total,deceased,70
9061,UP,Kaushambi,total,recovered,4353
9062,UP,Kaushambi,total,tested,207064
9063,UP,Kaushambi,total,vaccinated1,760960
9064,UP,Kaushambi,total,vaccinated2,218775
9065,UP,Kushinagar,delta,vaccinated1,211
9066,UP,Kushinagar,delta,vaccinated2,585
9067,UP,Kushinagar,delta7,vaccinated1,16785
9068,UP,Kushinagar,delta7,vaccinated2,46465
9069,UP,Kushinagar,meta,population,3560830
9070,UP,Kushinagar,meta,tested,1/30/2021
9071,UP,Kushinagar,total,confirmed,15617
9072,UP,Kushinagar,total,deceased,228
9073,UP,Kushinagar,total,recovered,15389
9074,UP,Kushinagar,total,tested,314772
9075,UP,Kushinagar,total,vaccinated1,1632782
9076,UP,Kushinagar,total,vaccinated2,458054
9077,UP,Lakhimpur Kheri,delta,vaccinated1,1183
9078,UP,Lakhimpur Kheri,delta,vaccinated2,1370
9079,UP,Lakhimpur Kheri,delta7,confirmed,1
9080,UP,Lakhimpur Kheri,delta7,vaccinated1,46453
9081,UP,Lakhimpur Kheri,delta7,vaccinated2,51586
9082,UP,Lakhimpur Kheri,meta,population,4013634
9083,UP,Lakhimpur Kheri,meta,tested,1/30/2021
9084,UP,Lakhimpur Kheri,total,confirmed,24410
9085,UP,Lakhimpur Kheri,total,deceased,292
9086,UP,Lakhimpur Kheri,total,recovered,24117
9087,UP,Lakhimpur Kheri,total,tested,368533
9088,UP,Lakhimpur Kheri,total,vaccinated1,1829019
9089,UP,Lakhimpur Kheri,total,vaccinated2,382178
9090,UP,Lalitpur,delta,vaccinated1,4
9091,UP,Lalitpur,delta,vaccinated2,8
9092,UP,Lalitpur,delta7,confirmed,1
9093,UP,Lalitpur,delta7,vaccinated1,8010
9094,UP,Lalitpur,delta7,vaccinated2,13539
9095,UP,Lalitpur,meta,population,1218002
9096,UP,Lalitpur,meta,tested,8/7/2020
9097,UP,Lalitpur,total,confirmed,12742
9098,UP,Lalitpur,total,deceased,128
9099,UP,Lalitpur,total,recovered,12613
9100,UP,Lalitpur,total,tested,21781
9101,UP,Lalitpur,total,vaccinated1,627553
9102,UP,Lalitpur,total,vaccinated2,143519
9103,UP,Lucknow,delta,vaccinated1,10826
9104,UP,Lucknow,delta,vaccinated2,11083
9105,UP,Lucknow,delta21_14,confirmed,15
9106,UP,Lucknow,delta7,confirmed,10
9107,UP,Lucknow,delta7,recovered,10
9108,UP,Lucknow,delta7,vaccinated1,69404
9109,UP,Lucknow,delta7,vaccinated2,107763
9110,UP,Lucknow,meta,population,4588455
9111,UP,Lucknow,meta,tested,12/13/2020
9112,UP,Lucknow,total,confirmed,238839
9113,UP,Lucknow,total,deceased,2651
9114,UP,Lucknow,total,recovered,236165
9115,UP,Lucknow,total,tested,1237583
9116,UP,Lucknow,total,vaccinated1,3106658
9117,UP,Lucknow,total,vaccinated2,1488333
9118,UP,Maharajganj,delta,vaccinated1,53
9119,UP,Maharajganj,delta,vaccinated2,316
9120,UP,Maharajganj,delta21_14,confirmed,1
9121,UP,Maharajganj,delta7,vaccinated1,20643
9122,UP,Maharajganj,delta7,vaccinated2,36312
9123,UP,Maharajganj,meta,population,2665292
9124,UP,Maharajganj,meta,tested,1/31/2021
9125,UP,Maharajganj,total,confirmed,12440
9126,UP,Maharajganj,total,deceased,140
9127,UP,Maharajganj,total,recovered,12300
9128,UP,Maharajganj,total,tested,334716
9129,UP,Maharajganj,total,vaccinated1,1283534
9130,UP,Maharajganj,total,vaccinated2,372559
9131,UP,Mahoba,delta,vaccinated1,10
9132,UP,Mahoba,delta,vaccinated2,9
9133,UP,Mahoba,delta7,vaccinated1,4765
9134,UP,Mahoba,delta7,vaccinated2,8960
9135,UP,Mahoba,meta,population,876055
9136,UP,Mahoba,meta,tested,1/10/2021
9137,UP,Mahoba,total,confirmed,4268
9138,UP,Mahoba,total,deceased,86
9139,UP,Mahoba,total,recovered,4182
9140,UP,Mahoba,total,tested,142992
9141,UP,Mahoba,total,vaccinated1,444352
9142,UP,Mahoba,total,vaccinated2,148388
9143,UP,Mainpuri,delta,vaccinated1,647
9144,UP,Mainpuri,delta,vaccinated2,1354
9145,UP,Mainpuri,delta7,vaccinated1,31507
9146,UP,Mainpuri,delta7,vaccinated2,37443
9147,UP,Mainpuri,meta,population,1847194
9148,UP,Mainpuri,meta,tested,1/31/2021
9149,UP,Mainpuri,total,confirmed,10028
9150,UP,Mainpuri,total,deceased,182
9151,UP,Mainpuri,total,recovered,9846
9152,UP,Mainpuri,total,tested,228496
9153,UP,Mainpuri,total,vaccinated1,860461
9154,UP,Mainpuri,total,vaccinated2,219990
9155,UP,Mathura,delta,vaccinated1,63
9156,UP,Mathura,delta,vaccinated2,164
9157,UP,Mathura,delta7,confirmed,1
9158,UP,Mathura,delta7,recovered,1
9159,UP,Mathura,delta7,vaccinated1,10807
9160,UP,Mathura,delta7,vaccinated2,23027
9161,UP,Mathura,meta,population,2541894
9162,UP,Mathura,meta,tested,1/29/2021
9163,UP,Mathura,total,confirmed,20297
9164,UP,Mathura,total,deceased,402
9165,UP,Mathura,total,recovered,19893
9166,UP,Mathura,total,tested,198379
9167,UP,Mathura,total,vaccinated1,1207578
9168,UP,Mathura,total,vaccinated2,418117
9169,UP,Mau,delta,vaccinated1,787
9170,UP,Mau,delta,vaccinated2,453
9171,UP,Mau,delta7,confirmed,1
9172,UP,Mau,delta7,recovered,1
9173,UP,Mau,delta7,vaccinated1,25202
9174,UP,Mau,delta7,vaccinated2,32390
9175,UP,Mau,meta,population,2205170
9176,UP,Mau,meta,tested,1/31/2021
9177,UP,Mau,total,confirmed,8333
9178,UP,Mau,total,deceased,80
9179,UP,Mau,total,recovered,8252
9180,UP,Mau,total,tested,281445
9181,UP,Mau,total,vaccinated1,1017497
9182,UP,Mau,total,vaccinated2,307052
9183,UP,Meerut,delta,confirmed,1
9184,UP,Meerut,delta,vaccinated1,25
9185,UP,Meerut,delta,vaccinated2,79
9186,UP,Meerut,delta21_14,confirmed,5
9187,UP,Meerut,delta7,confirmed,13
9188,UP,Meerut,delta7,recovered,3
9189,UP,Meerut,delta7,vaccinated1,25100
9190,UP,Meerut,delta7,vaccinated2,57600
9191,UP,Meerut,meta,population,3447405
9192,UP,Meerut,meta,tested,1/31/2021
9193,UP,Meerut,total,confirmed,69480
9194,UP,Meerut,total,deceased,898
9195,UP,Meerut,total,recovered,68567
9196,UP,Meerut,total,tested,798404
9197,UP,Meerut,total,vaccinated1,1764744
9198,UP,Meerut,total,vaccinated2,842448
9199,UP,Mirzapur,delta,recovered,1
9200,UP,Mirzapur,delta,vaccinated1,787
9201,UP,Mirzapur,delta,vaccinated2,419
9202,UP,Mirzapur,delta7,recovered,1
9203,UP,Mirzapur,delta7,vaccinated1,24968
9204,UP,Mirzapur,delta7,vaccinated2,41785
9205,UP,Mirzapur,meta,population,2494533
9206,UP,Mirzapur,meta,tested,1/31/2021
9207,UP,Mirzapur,total,confirmed,11088
9208,UP,Mirzapur,total,deceased,116
9209,UP,Mirzapur,total,recovered,10972
9210,UP,Mirzapur,total,tested,312764
9211,UP,Mirzapur,total,vaccinated1,1335308
9212,UP,Mirzapur,total,vaccinated2,462157
9213,UP,Moradabad,delta,recovered,1
9214,UP,Moradabad,delta,vaccinated1,3951
9215,UP,Moradabad,delta,vaccinated2,2357
9216,UP,Moradabad,delta7,recovered,1
9217,UP,Moradabad,delta7,vaccinated1,52013
9218,UP,Moradabad,delta7,vaccinated2,39070
9219,UP,Moradabad,meta,population,4773138
9220,UP,Moradabad,meta,tested,1/13/2021
9221,UP,Moradabad,total,confirmed,39102
9222,UP,Moradabad,total,deceased,349
9223,UP,Moradabad,total,recovered,38752
9224,UP,Moradabad,total,tested,400459
9225,UP,Moradabad,total,vaccinated1,1390249
9226,UP,Moradabad,total,vaccinated2,443211
9227,UP,Muzaffarnagar,delta,vaccinated1,979
9228,UP,Muzaffarnagar,delta,vaccinated2,707
9229,UP,Muzaffarnagar,delta21_14,confirmed,1
9230,UP,Muzaffarnagar,delta7,confirmed,1
9231,UP,Muzaffarnagar,delta7,vaccinated1,15476
9232,UP,Muzaffarnagar,delta7,vaccinated2,38924
9233,UP,Muzaffarnagar,meta,population,4138605
9234,UP,Muzaffarnagar,meta,tested,1/25/2021
9235,UP,Muzaffarnagar,total,confirmed,31009
9236,UP,Muzaffarnagar,total,deceased,269
9237,UP,Muzaffarnagar,total,recovered,30737
9238,UP,Muzaffarnagar,total,tested,161704
9239,UP,Muzaffarnagar,total,vaccinated1,1264005
9240,UP,Muzaffarnagar,total,vaccinated2,467387
9241,UP,Pilibhit,delta,vaccinated1,2
9242,UP,Pilibhit,delta,vaccinated2,1
9243,UP,Pilibhit,delta21_14,confirmed,1
9244,UP,Pilibhit,delta7,vaccinated1,9611
9245,UP,Pilibhit,delta7,vaccinated2,17989
9246,UP,Pilibhit,meta,population,2037225
9247,UP,Pilibhit,meta,tested,1/13/2021
9248,UP,Pilibhit,total,confirmed,11032
9249,UP,Pilibhit,total,deceased,193
9250,UP,Pilibhit,total,recovered,10838
9251,UP,Pilibhit,total,tested,291538
9252,UP,Pilibhit,total,vaccinated1,978332
9253,UP,Pilibhit,total,vaccinated2,256931
9254,UP,Pratapgarh,delta,vaccinated1,1796
9255,UP,Pratapgarh,delta,vaccinated2,1482
9256,UP,Pratapgarh,delta21_14,confirmed,1
9257,UP,Pratapgarh,delta7,vaccinated1,40603
9258,UP,Pratapgarh,delta7,vaccinated2,47832
9259,UP,Pratapgarh,meta,population,3173752
9260,UP,Pratapgarh,meta,tested,1/14/2021
9261,UP,Pratapgarh,total,confirmed,16038
9262,UP,Pratapgarh,total,deceased,163
9263,UP,Pratapgarh,total,recovered,15875
9264,UP,Pratapgarh,total,tested,100500
9265,UP,Pratapgarh,total,vaccinated1,1480021
9266,UP,Pratapgarh,total,vaccinated2,456869
9267,UP,Prayagraj,delta,recovered,1
9268,UP,Prayagraj,delta,vaccinated1,17
9269,UP,Prayagraj,delta,vaccinated2,48
9270,UP,Prayagraj,delta21_14,confirmed,2
9271,UP,Prayagraj,delta7,confirmed,1
9272,UP,Prayagraj,delta7,recovered,6
9273,UP,Prayagraj,delta7,vaccinated1,75719
9274,UP,Prayagraj,delta7,vaccinated2,79660
9275,UP,Prayagraj,meta,population,5959798
9276,UP,Prayagraj,meta,tested,1/14/2021
9277,UP,Prayagraj,total,confirmed,78699
9278,UP,Prayagraj,total,deceased,1088
9279,UP,Prayagraj,total,recovered,77609
9280,UP,Prayagraj,total,tested,729300
9281,UP,Prayagraj,total,vaccinated1,2731341
9282,UP,Prayagraj,total,vaccinated2,862244
9283,UP,Rae Bareli,delta,vaccinated1,576
9284,UP,Rae Bareli,delta,vaccinated2,429
9285,UP,Rae Bareli,delta21_14,confirmed,1
9286,UP,Rae Bareli,delta7,vaccinated1,33906
9287,UP,Rae Bareli,delta7,vaccinated2,46996
9288,UP,Rae Bareli,meta,population,3404004
9289,UP,Rae Bareli,meta,tested,1/30/2021
9290,UP,Rae Bareli,total,confirmed,17104
9291,UP,Rae Bareli,total,deceased,343
9292,UP,Rae Bareli,total,recovered,16761
9293,UP,Rae Bareli,total,tested,387408
9294,UP,Rae Bareli,total,vaccinated1,1436175
9295,UP,Rae Bareli,total,vaccinated2,344694
9296,UP,Rampur,delta,vaccinated1,3
9297,UP,Rampur,delta,vaccinated2,1
9298,UP,Rampur,delta7,confirmed,2
9299,UP,Rampur,delta7,vaccinated1,23526
9300,UP,Rampur,delta7,vaccinated2,28753
9301,UP,Rampur,meta,population,2335398
9302,UP,Rampur,meta,tested,1/16/2021
9303,UP,Rampur,total,confirmed,11826
9304,UP,Rampur,total,deceased,148
9305,UP,Rampur,total,recovered,11676
9306,UP,Rampur,total,tested,274288
9307,UP,Rampur,total,vaccinated1,989666
9308,UP,Rampur,total,vaccinated2,250420
9309,UP,Saharanpur,delta,vaccinated1,6
9310,UP,Saharanpur,delta,vaccinated2,17
9311,UP,Saharanpur,delta21_14,confirmed,1
9312,UP,Saharanpur,delta7,vaccinated1,19216
9313,UP,Saharanpur,delta7,vaccinated2,33326
9314,UP,Saharanpur,meta,population,3464228
9315,UP,Saharanpur,meta,tested,1/30/2021
9316,UP,Saharanpur,total,confirmed,32730
9317,UP,Saharanpur,total,deceased,420
9318,UP,Saharanpur,total,recovered,32309
9319,UP,Saharanpur,total,tested,266387
9320,UP,Saharanpur,total,vaccinated1,1638111
9321,UP,Saharanpur,total,vaccinated2,576986
9322,UP,Sambhal,delta,vaccinated1,1708
9323,UP,Sambhal,delta,vaccinated2,411
9324,UP,Sambhal,delta7,vaccinated1,27630
9325,UP,Sambhal,delta7,vaccinated2,23914
9326,UP,Sambhal,meta,population,2217020
9327,UP,Sambhal,meta,tested,1/13/2021
9328,UP,Sambhal,total,confirmed,9438
9329,UP,Sambhal,total,deceased,106
9330,UP,Sambhal,total,recovered,9331
9331,UP,Sambhal,total,tested,309333
9332,UP,Sambhal,total,vaccinated1,893786
9333,UP,Sambhal,total,vaccinated2,204352
9334,UP,Sant Kabir Nagar,delta,vaccinated1,82
9335,UP,Sant Kabir Nagar,delta,vaccinated2,202
9336,UP,Sant Kabir Nagar,delta7,vaccinated1,44511
9337,UP,Sant Kabir Nagar,delta7,vaccinated2,26920
9338,UP,Sant Kabir Nagar,meta,population,1714300
9339,UP,Sant Kabir Nagar,meta,tested,1/31/2021
9340,UP,Sant Kabir Nagar,total,confirmed,8159
9341,UP,Sant Kabir Nagar,total,deceased,98
9342,UP,Sant Kabir Nagar,total,recovered,8061
9343,UP,Sant Kabir Nagar,total,tested,292606
9344,UP,Sant Kabir Nagar,total,vaccinated1,799506
9345,UP,Sant Kabir Nagar,total,vaccinated2,195105
9346,UP,Shahjahanpur,delta,vaccinated1,3563
9347,UP,Shahjahanpur,delta,vaccinated2,969
9348,UP,Shahjahanpur,delta7,vaccinated1,185421
9349,UP,Shahjahanpur,delta7,vaccinated2,79519
9350,UP,Shahjahanpur,meta,population,3002376
9351,UP,Shahjahanpur,meta,tested,1/13/2021
9352,UP,Shahjahanpur,total,confirmed,20361
9353,UP,Shahjahanpur,total,deceased,444
9354,UP,Shahjahanpur,total,recovered,19916
9355,UP,Shahjahanpur,total,tested,437195
9356,UP,Shahjahanpur,total,vaccinated1,1743273
9357,UP,Shahjahanpur,total,vaccinated2,538827
9358,UP,Shamli,delta,vaccinated1,24
9359,UP,Shamli,delta,vaccinated2,14
9360,UP,Shamli,delta7,vaccinated1,12602
9361,UP,Shamli,delta7,vaccinated2,16389
9362,UP,Shamli,meta,population,1274815
9363,UP,Shamli,meta,tested,1/31/2021
9364,UP,Shamli,total,confirmed,12976
9365,UP,Shamli,total,deceased,45
9366,UP,Shamli,total,recovered,12931
9367,UP,Shamli,total,tested,246597
9368,UP,Shamli,total,vaccinated1,604968
9369,UP,Shamli,total,vaccinated2,206438
9370,UP,Shrawasti,delta,vaccinated1,37
9371,UP,Shrawasti,delta,vaccinated2,120
9372,UP,Shrawasti,delta7,vaccinated1,7342
9373,UP,Shrawasti,delta7,vaccinated2,17808
9374,UP,Shrawasti,meta,population,1114615
9375,UP,Shrawasti,meta,tested,1/31/2021
9376,UP,Shrawasti,total,confirmed,4388
9377,UP,Shrawasti,total,deceased,35
9378,UP,Shrawasti,total,recovered,4353
9379,UP,Shrawasti,total,tested,221566
9380,UP,Shrawasti,total,vaccinated1,515155
9381,UP,Shrawasti,total,vaccinated2,181654
9382,UP,Siddharthnagar,delta,vaccinated1,250
9383,UP,Siddharthnagar,delta,vaccinated2,2209
9384,UP,Siddharthnagar,delta21_14,confirmed,1
